"mod_id","id","sex","Country_fatefile","territory","Revir_Vinter","Autumn","Spring","Fate","confirmed.illegal","Radio.collar","Comment","geometry","NAME_1","NAME_2","KommunerNamn","SLU.ID","ruggedness_mean","average_gravel_km","average_paved_km","artificial_area_total","pop_mean","mean_snow","hunt_afo","hunt_county2","Fi","number_neighbour_terr","bear_density_BZtiff","mean_fi","max_fi","wolfLKill_cumall","wolfLKill_last5y","wolfLKill_n","NoAffectedSheep_cumall","NoAffectedSheep_last5y","NoAffectedSheep","sheepAttacks_n","AttackDogs_cumall","AttackDogs_last5y","AttackDogs_n","IndividualIncome","income_prop","year_average","first_yeardet","last_yeardet","years_firstdet","time_start","time_end","Fate_binary","ruggedness_mean_sc","average_gravel_km_sc","average_paved_km_sc","artificial_area_total_sc","pop_mean_sc","mean_snow_sc","hunt_afo_sc","hunt_county2_sc","bear_density_BZtiff_sc","Fi_sc","mean_fi_sc","max_fi_sc","IndividualIncome_sc","income_prop_sc"
756,"G125-14","M","N","Lutnes","Lutnes_1415",2014,2015,"illegal",NA,0,NA,list(),"Hedmark","Trysil","malung","G125-14",0.172,0.96,0.33,0.00197,2.499,85.6769162210339,301.7,2.3,0.299316,2,0.00074012,0.2203595,0.299316,0,0,0,0,0,0,0,0,0,0,329100,1.19037532858245,276467.423423423,2014,2014,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,"G159-17","M","S","Långbogen 1","Långbogen_1718",2017,2018,NA,NA,0,NA,list(),"Östergötland","Finspång","finspång","G159-17",0.274,1.45,0.36,0.00649,67.475,48.7449494949495,2,2.1,0.204487,0,0,0.1810325,0.204487,0,0,0,21,0,0,0,0,0,0,283842,0.953646900296003,297638.465465465,2017,2019,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,"G159-17","M","S","Långbogen 1","Långbogen_1819",2018,2019,NA,NA,0,NA,list(),"Östergötland","Linköping","linköping","G159-17",0.253,1.41,0.39,0.00471,68.15,74.8010752688172,1.9,2,0.204487,0,0,0.1810325,0.204487,0,0,0,10,4,0,0,0,0,0,299792,0.99536816720012,301187.048048048,2017,2019,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,"G159-17","M","S","Långbogen 1","Långbogen_1920",2019,2020,NA,NA,0,NA,list(),"Östergötland","Finspång",NA,"G159-17",0.26,1.44,0.38,0.00546,68.8,47.84375,1.8,1.9,0.204487,0,0,0.1810325,0.204487,0,0,0,35,14,14,1,0,0,0,288223,0.94846820841037,303882.615615616,2017,2019,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1671,"D-07-10","M","S","Långsjön 1","Långsjön_0506",2005,2006,NA,NA,0,NA,list(),"Dalarna","Leksand","leksand","D-07-10",0.175,0.99,0.28,0.00028,15.033,81.875,NA,3.1,0.219727,1,0.00101661,0.219727,0.219727,0,0,0,0,0,0,0,0,0,0,237452,0.975805497987796,243339.477477477,2005,2006,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1612,"D-07-10","M","S","Långsjön 1","Långsjön_0607",2006,2007,"illegal",NA,0,NA,list(),"Dalarna","Leksand","leksand","D-07-10",0.178,1.01,0.29,0.00028,15.033,81.6960784313726,NA,2.8,0.219727,1,0.00078983,0.219727,0.219727,0,0,0,0,0,0,0,0,0,0,242240,0.9826335255094,246521.204204204,2005,2006,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1468,"G18-08","F","S","Långsjön 3","Långsjön_0809",2008,2009,NA,NA,0,NA,c(15.7222547843619, 15.4507677211126, 60.8764527845521, 60.6220255485626),"Dalarna","Falun","falun","G18-08",0.171,1.15,0.3,0.00053,15,81.989898989899,NA,2.4,0.227051,1,0.00174335,0.227051,0.227051,0,0,0,50,50,0,0,6,6,2,262687,1.03315951719984,254255.993993994,2008,2009,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1378,"G18-08","F","S","Långsjön 3","Långsjön_0910",2009,2010,NA,NA,0,NA,list(),"Dalarna","Leksand","leksand","G18-08",0.185,1.05,0.3,0.00053,15.067,81.098622311828,NA,2.3,0.227051,1,0.00179718,0.227051,0.227051,0,0,0,8,8,0,0,2,2,0,252174,0.974114920328344,258875,2008,2009,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1266,"G18-08","F","S","Långsjön 4","Långsjön_1011",2010,2011,NA,NA,0,NA,c(16.0473681585801, 60.7602310966654),"Dalarna","Falun","falun","G18-08",0.17,1.2,0.32,0.00329,15.133,88.8666666666667,NA,2.3,0.227051,2,0.00161904,0.3127445,0.398438,0,0,0,50,50,0,0,8,7,1,266235,1.03435268160902,257392.864864865,2010,2011,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1147,"G18-08","F","S","Långsjön 4","Långsjön_1112",2011,2012,NA,NA,0,NA,c(15.7621847742742, 16.2017541122923, 15.4803776055228, 15.4469758742468, 60.7842050364311, 60.7502530641907, 60.7828385261378, 60.5753728892155),"Dalarna","Falun","falun","G18-08",0.168,1.3,0.33,0.00342,15.233,82.21875,NA,2.3,0.227051,4,0.0015773,0.3127445,0.398438,0,0,0,57,7,7,2,12,8,4,265750,1.02929238673091,258187.084084084,2010,2011,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,"G18-08","F","S","Långsjön 5","Långsjön_1213",2012,2013,"illegal",NA,0,"Långsjön not registered by VSC in 1213 because they disappeared early in season, I used the coordinates för  1112",c(15.4961175463103, 60.5480685820172),"Dalarna","Falun","falun","G18-08",0.17,1.31,0.33,0.00318,15.2,75.3385416666667,2.6,1.9,0.227051,3,0.00127786,0.237793,0.248535,0,0,0,108,58,51,7,13,9,1,274342,1.03470655624966,265139.906906907,2012,2012,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
758,"G180-13","M","S","Långsjön 6","Långsjön_1415",2014,2015,NA,NA,0,NA,c(15.4678652946394, 61.070761601903),"Dalarna","Rättvik","rättvik","G180-13",0.183,1.04,0.36,0.00318,15.333,77.4545454545455,3,2.2,0.296997,3,0.00277807,0.2190245,0.296997,2,2,0,26,2,0,0,15,6,1,246448,0.891417863805794,276467.423423423,2014,2016,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
619,"G180-13","M","S","Långsjön 6","Långsjön_1516",2015,2016,NA,NA,0,NA,list(),"Dalarna","Rättvik","rättvik","G180-13",0.161,0.98,0.23,0.00128,15.367,78.59375,2.8,2.3,0.296997,3,0.00331627,0.2190245,0.296997,2,0,0,26,2,0,0,15,5,0,254185,0.887717524792368,286335.453453453,2014,2016,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,"G180-13","M","S","Långsjön 6","Långsjön_1617",2016,2017,"illegal",NA,0,NA,list(),"Dalarna","Rättvik","rättvik","G180-13",0.165,0.95,0.26,6e-04,15.567,78.3870967741936,2.8,2.2,0.296997,4,0.00233778,0.2190245,0.296997,2,0,0,35,11,9,1,15,3,0,261370,0.891740892335856,293100.834834835,2014,2016,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,"G172-19","M","S","Låsen","Låsen_1920",2019,2020,NA,NA,0,NA,list(),"Dalarna","Ludvika",NA,"G172-19",0.328,1.13,0.28,0.00186,11.025,82.2070707070707,2.9,2.5,0.134041,2,0.00014861,0.188637,0.243233,16,11,0,31,2,0,0,9,3,0,280349,0.922556887408842,303882.615615616,2019,2019,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1728,"G3-05","M","S","Lövsjön 1","Lövsjön_0405",2004,2005,NA,NA,0,NA,list(),"Dalarna","Vansbro","vansbro","G3-05",0.337,1.13,0.2,0.00044,11.633,79.2916666666667,NA,3.5,0.256836,0,0.00013073,0.256836,0.256836,0,0,0,14,14,0,0,0,0,0,216901,0.910212140022592,238297.195195195,2004,2006,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,"G3-05","M","S","Lövsjön 1","Lövsjön_0506",2005,2006,NA,NA,0,NA,list(),"Dalarna","Vansbro","vansbro","G3-05",0.29,1.25,0.23,0.00026,11.6,79.2070707070707,NA,3.1,0.256836,0,0.00011401,0.256836,0.256836,0,0,0,14,14,0,0,0,0,0,220471,0.906022328499517,243339.477477477,2004,2006,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1614,"G3-05","M","S","Lövsjön 1","Lövsjön_0607",2006,2007,"illegal",NA,0,NA,list(),"Dalarna","Vansbro","ludvika","G3-05",0.338,1.12,0.22,0.00044,10.425,82.9354838709677,NA,2.8,0.256836,1,5.86e-05,0.256836,0.256836,0,0,0,14,0,0,0,0,0,0,221534,0.898640750661326,246521.204204204,2004,2006,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1149,"G1-11","M","S","Lövsjön 4","Lövsjön_1112",2011,2012,NA,NA,0,NA,list(),"Dalarna","Ludvika","ludvika","G1-11",0.314,1.27,0.23,0.00095,11.567,83.1197916666667,NA,2.3,0.267334,2,0.00023379,0.309662,0.35199,5,5,5,14,2,2,2,3,1,0,250507,0.970253802155406,258187.084084084,2011,2011,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,"G1-11","M","S","Lövsjön 5","Lövsjön_1213",2012,2013,NA,NA,0,NA,c(14.4591691383493, 60.0690521541746),"Dalarna","Ludvika","ludvika","G1-11",0.316,1.15,0.28,0.00178,10.75,71.7385912698413,2.5,2,0.267334,3,0.00012684,0.271118,0.274902,5,5,0,14,2,0,0,4,2,1,258199,0.973821719303296,265139.906906907,2012,2012,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,"G10-15","F","S","Magnor 1","Magnor_1617",2016,2017,NA,NA,0,NA,list(),"Värmland","Eda","eda","G10-15",0.312,1.41,0.59,0.00287,11.202,69.63125,78.5,1.8,0.139008,3,6.93e-06,0.1765655,0.214123,1,0,0,17,1,0,0,3,2,0,270097,0.921515628408914,293100.834834835,2016,2017,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,"G10-15","F","S","Magnor 1","Magnor_1718",2017,2018,NA,NA,0,NA,list(),"Värmland","Eda","eda","G10-15",0.309,1.4,0.57,0.00287,10.586,69.953125,68.2,2,0.139008,3,3.79e-06,0.1765655,0.214123,2,1,1,23,6,6,4,3,2,0,269018,0.903841509797106,297638.465465465,2016,2017,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,"G10-15","F","S","Magnor 2","Magnor_1819",2018,2019,NA,NA,0,NA,list(),"Värmland","Eda","eda","G10-15",0.311,1.39,0.57,0.00287,10.626,83.1927083333333,64.7,2.1,0.139008,5,3.67e-06,0.1911205,0.243233,2,1,0,23,6,0,0,3,2,0,274406,0.911081674256538,301187.048048048,2018,2019,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,"G10-15","F","S","Magnor 2","Magnor_1920",2019,2020,"censored",NA,0,NA,list(),"Värmland","Eda",NA,"G10-15",0.317,1.41,0.61,0.00287,12.297,78.7135416666667,64.1,2.3,0.139008,5,4.26e-05,0.1911205,0.243233,2,1,0,23,6,0,0,3,2,0,278143,0.915297505375648,303882.615615616,2018,2019,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
950,"G109-14","F","N","Mangen 3","Mangen_1314",2013,2014,"illegal",NA,0,"Mangen 1314 ej reg av VSC. Koordinaterna tagna från Mangen 1415",list(),"Hedmark","Eidskog","eidskog","G109-14",0.3,1.68,0.51,0,16.533,82.3541666666667,280,2.6,0.205933,0,6.2e-07,0.246277,0.286621,0,0,0,0,0,0,0,0,0,0,318600,1.17195774466539,271852.804804805,2013,2013,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
762,"172-14","F","N","Mangen 4","Mangen_1415",2014,2015,NA,NA,0,NA,list(),"Hedmark","Eidskog","eidskog","G172-14",0.302,1.67,0.51,0,16.7,66.2114305750351,231.2,2.4,0.139008,2,1.25e-05,0.224804,0.3106,0,0,0,0,0,0,0,0,0,0,329700,1.19254556619153,276467.423423423,2014,2015,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
623,"172-14","F","N","Mangen 4","Mangen_1516",2015,2016,NA,NA,0,NA,list(),"Akershus","Nesodden","nes","G172-14",0.291,1.69,0.6,0.0044,18.087,72.5294117647059,185.4,2.2,0.139008,3,5.65e-05,0.224804,0.3106,0,0,0,0,0,0,0,0,0,0,467500,1.63270036721456,286335.453453453,2014,2015,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,"172-14","F","N","Mangen 5","Mangen_1617",2016,2017,NA,NA,0,NA,list(),"Hedmark","Sør-Odal","sør-odal","G172-14",0.305,1.93,0.71,0.00478,18.249,75.6625,180.4,1.9,0.139008,3,3.91e-05,0.197695,0.256382,0,0,0,0,0,0,0,0,0,0,388600,1.32582358634011,293100.834834835,2016,2018,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,"172-14","F","N","Mangen 5","Mangen_1718",2017,2018,NA,NA,0,NA,list(),"Akershus","Nesodden","nes","G172-14",0.29,1.64,0.45,0.00123,18.43,77.4010416666667,174.2,2,0.139008,1,4.9e-06,0.197695,0.256382,0,0,0,0,0,0,0,0,0,0,487800,1.63890107159754,297638.465465465,2016,2018,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,"G172-14","F","N","Mangen 5","Mangen_1819",2018,2019,"illegal",NA,0,NA,list(),"Akershus","Nesodden","nes","G172-14",0.293,1.66,0.45,0.00129,18.642,83.359375,162.8,1.9,0.139008,3,2.04e-05,0.197695,0.256382,0,0,0,0,0,0,0,0,0,0,503300,1.6710545930239,301187.048048048,2016,2018,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,"G124-17","M","N","Mangen 6","Mangen_1920",2019,2020,NA,NA,0,NA,list(),"Hedmark","Sør-Odal",NA,"G124-17",0.302,1.8,0.62,0.00342,18.697,82.0885416666667,156.7,1.8,0.256382,2,5.71e-05,0.2559565,0.256382,0,0,0,0,0,0,0,0,0,0,429900,1.41469099549869,303882.615615616,2019,2019,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1151,"G55-12","F","S","Medskogen 1","Medskogen_1112",2011,2012,NA,NA,0,NA,c(13.1622102401246, 13.0409115147087, 13.0323194274726, 60.6400631633285, 60.8040744735672, 60.8035379864203),"Värmland","Torsby","torsby","G55-12",0.196,1.48,0.35,0,5.434,82.2239583333333,NA,3.4,0.299805,4,0.00021872,0.3258975,0.35199,4,4,1,124,79,1,1,21,9,3,223613,0.866089025302194,258187.084084084,2011,2012,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026,"G55-12","F","S","Medskogen 1","Medskogen_1213",2012,2013,"illegal",NA,0,NA,list(),"Värmland","Torsby","torsby","G55-12",0.24,0.85,0.28,0.00092,5.104,81.59375,10.7,4,0.299805,5,0.0001969,0.3258975,0.35199,4,4,0,128,75,4,1,21,5,0,238059,0.897861822375855,265139.906906907,2011,2012,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,"G123-12","F","S","Medskogen 2","Medskogen_1314",2013,2014,"illegal",NA,0,NA,c(12.8578889270886, 13.5101520995717, 12.9937617282455, 13.0999312542365, 12.7481566265371, 60.4010648076978, 60.3988296429129, 60.0445043872313, 60.2613729391223, 60.1060788655507),"Värmland","Torsby","torsby","G123-12",0.225,0.92,0.3,0.00092,5.391,81.6354166666667,25.4,3.3,0.27356,5,0.00062262,0.312775,0.35199,4,4,0,129,66,1,1,26,10,5,244886,0.900803654300468,271852.804804805,2013,2013,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764,"G133-12","M","S","Medskogen 3","Medskogen_1415",2014,2015,NA,NA,0,NA,c(12.8430534852344, 13.1553307746231, 13.0802127924252, 12.728984192977, 12.6307912253849, 12.6529131518536, 60.5141853886911, 60.1111115164721, 60.117469919733, 60.3225737170073, 60.2928758921488, 60.9677494794059),"Värmland","Torsby","torsby","G133-12",0.221,0.92,0.26,0.00092,2.9,81.9309839466089,2.2,2.6,0.157578,4,0.00040059,0.215569,0.27356,4,4,0,147,43,18,2,32,16,6,246277,0.890799346087205,276467.423423423,2014,2015,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
625,"G133-12","M","S","Medskogen 3","Medskogen_1516",2015,2016,"censored",NA,0,NA,c(13.043062845678, 12.8947971939656, 60.6235919426597, 60.3628458661674),"Värmland","Torsby","torsby","G133-12",0.214,0.85,0.28,0.00092,2.9,79.2990196078431,2,1.9,0.157578,3,0.00036359,0.215569,0.27356,14,11,10,147,24,0,0,34,16,2,260296,0.909059625207444,286335.453453453,2014,2015,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,"G1-01","F","N","Moss","Moss_9899",1998,1999,NA,NA,0,NA,list(),"Ãstfold","Våler","våler","G1-01",0.319,1.22,0.9,0.01541,110.772,NA,NA,2.7,0.125,0,0,0.125,0.125,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,1998,2001,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,"G1-01","F","N","Moss","Moss-Våler_9900",1999,2000,NA,NA,0,NA,list(),"Ãstfold","Våler","våler","G1-01",0.319,1.19,0.84,0.01318,106.021,NA,NA,2.8,0.125,0,0,0.125,0.125,NA,NA,NA,0,0,0,0,0,0,0,187300,0.872283071985727,214723.873493976,1998,2001,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1871,"G1-01","F","N","Moss","Moss-Våler_0001",2000,2001,NA,NA,0,NA,list(),"Ãstfold","Våler","våler","G1-01",0.317,1.19,0.93,0.01559,107.459,54.65625,NA,2.9,0.125,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0,193100,0.876106140510648,220407.084337349,1998,2001,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1839,"G1-01","F","N","Moss","Moss-Våler_0102",2001,2002,"censored",NA,0,NA,list(),"Ãstfold","Våler","våler","G1-01",0.319,1.2,0.85,0.01402,109.14,72.6458333333333,NA,2.9,0.125,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0,205000,0.915153689210957,224006.090361446,1998,2001,3,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,"G56-13","M","S","Musån","Musån_1314",2013,2014,"illegal",NA,0,NA,list(),"Värmland","Hagfors","hagfors","G56-13",0.309,0.86,0.24,0,4.1,82.1182795698925,2.6,2.9,0.141403,4,0.00048624,0.2236555,0.305908,3,2,0,22,0,0,0,11,5,0,244050,0.897728460720618,271852.804804805,2013,2013,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1616,"G17-05","F","S","Naggen 2","Naggen_0607",2006,2007,NA,NA,0,NA,c(15.9543685241789, 62.4853241800183),"Västernorrland","Ånge","ånge","G17-05",0.146,1.05,0.2,0.00154,7.3,84.0553926360378,NA,3.4,0.28125,0,0.00068123,0.3027345,0.324219,0,0,0,0,0,0,0,1,1,1,232894,0.944721979400538,246521.204204204,2006,2007,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1550,"G17-05","F","S","Naggen 2","Naggen_0708",2007,2008,"illegal",NA,0,NA,c(16.2224801537113, 62.2407277450486),"Västernorrland","Ånge","ljusdal","G17-05",0.154,0.96,0.16,0,11.68,86.2929292929293,NA,3.1,0.28125,0,0.00062063,0.3027345,0.324219,0,0,0,0,0,0,0,2,2,1,233620,0.929678259252016,251291.237237237,2006,2007,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1270,"G12-11","M","S","Nora 1","Nora_1011",2010,2011,NA,NA,0,NA,list(),"Orebro","Nora","nora","G12-11",0.234,1.31,0.36,0.00423,40.38,79.9994058229352,NA,3.2,0,3,1.18e-05,0.1380615,0.276123,0,0,0,34,0,0,0,5,3,0,251067,0.975423309157439,257392.864864865,2010,2012,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1153,"G12-11","M","S","Nora 1","Nora_1112",2011,2012,NA,NA,0,NA,list(),"Orebro","Nora","nora","G12-11",0.239,1.24,0.37,0.00146,31.686,82.09375,NA,3.5,0,3,6.36e-06,0.1380615,0.276123,0,0,0,34,0,0,0,5,2,0,251463,0.973956543535329,258187.084084084,2010,2012,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1028,"G12-11","M","S","Nora 1","Nora_1213",2012,2013,"illegal",NA,0,NA,list(),"Orebro","Nora","nora","G12-11",0.244,1.23,0.37,0.0011,20.15,65.7836917562724,3,3.3,0,4,3.53e-06,0.1380615,0.276123,0,0,0,52,18,18,2,5,1,0,257071,0.969567361620369,265139.906906907,2010,2012,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1030,"G41-12","F","S","Nordmark 1","Nordmark_1213",2012,2013,NA,NA,0,NA,c(14.0653414242698, 14.0690112197579, 14.3692434476567, 59.5961665937232, 59.6173678875872, 59.803056374232),"Värmland","Filipstad","filipstad","G41-12",0.355,1.09,0.29,0.00102,6.8,70.4184027777778,3.3,4,0.35199,4,2.94e-05,0.328949,0.35199,3,3,0,66,18,0,0,14,10,3,229056,0.863906164379939,265139.906906907,2012,2013,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,"G41-12","F","S","Nordmark 1","Nordmark_1314",2013,2014,"censored",NA,0,NA,c(14.0090830210179, 14.0877902820613, 59.7366255651433, 59.9405689644537),"Värmland","Filipstad","filipstad","G41-12",0.357,1.09,0.34,0.00268,6.867,82.2941176470588,2.9,3.4,0.35199,5,6.67e-05,0.328949,0.35199,3,3,0,66,18,0,0,16,9,2,234539,0.862742616057992,271852.804804805,2012,2013,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,"G109-17","F","S","Nordmark 3","Nordmark_1718",2017,2018,"illegal",NA,0,NA,c(13.9723919411957, 59.6928252226533),"Värmland","Filipstad","filipstad","G109-17",0.357,1.11,0.31,0.00248,6.9,79.5,1.3,2,0.242455,4,6.9e-05,0.203991,0.242455,10,7,7,107,41,0,0,18,4,1,247655,0.832066512682431,297638.465465465,2017,2017,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,"G168-15","M","S","Nordtorp","Nordtorp_1718",2017,2018,"illegal",NA,0,NA,c(12.7787735732281, 59.8448616775186),"Värmland","Arvika","arvika","G168-15",0.399,0.99,0.23,0,14.775,63.140625,2.1,2,0.218197,4,0,0.2643985,0.3106,5,3,3,22,16,14,1,11,3,1,279551,0.939230080906448,297638.465465465,2017,2017,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1272,"G21-11","F","S","Norn","Norn_1011",2010,2011,NA,NA,0,NA,list(),"Dalarna","Smedjebacken","smedjebacken","G21-11",0.3,1.43,0.29,0.0062,21.56,82.3645833333333,NA,2.2,0.299316,2,0.00018998,0.364502,0.429688,0,0,0,0,0,0,0,0,0,0,253873,0.986324932252054,257392.864864865,2010,2012,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1155,"G21-11","F","S","Norn","Norn_1112",2011,2012,NA,NA,0,NA,c(15.55589936352, 60.1451451557494),"Dalarna","Smedjebacken","smedjebacken","G21-11",0.3,1.42,0.31,0.00402,23.95,81.296875,NA,2.1,0.299316,0,0.0002162,0.364502,0.429688,0,0,0,0,0,0,0,1,1,1,255247,0.988612582637455,258187.084084084,2010,2012,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1032,"G21-11","F","S","Norn","Norn_1112",2012,2013,"illegal",NA,0,"Norn not registered by VSC in 1213 because they disappeared early in season, I used the coordinates för  1112",list(),"Dalarna","Smedjebacken","smedjebacken","G21-11",0.3,1.42,0.31,0.00402,23.95,81.296875,NA,2.1,0.299316,0,0.0002162,0.364502,0.429688,1,1,1,4,4,4,2,1,1,0,263338,0.993203939278972,265139.906906907,2010,2012,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,"G224-19","F","S","Nyskoga 6","Nyskoga_1920",2019,2020,"illegal",NA,0,NA,list(),"Värmland","Torsby",NA,"G224-19",0.216,0.93,0.27,0.00092,5.094,82.3125,6.7,2.6,0.235592,1,0.00047024,0.2394125,0.243233,16,12,0,153,6,0,0,42,10,0,276261,0.909104324511427,303882.615615616,2019,2019,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,"G144-16","M","S","Nyskogen 1","Nyskogen_1617",2016,2017,NA,NA,0,NA,c(15.7306060033051, 61.9162719572963),"Gävleborg","Ljusdal","ljusdal","G144-16",0.182,1.16,0.25,0.00151,3.6,79.86,2.6,2.9,0.214912,2,0.00152228,0.174793,0.214912,2,2,0,48,29,2,2,17,9,1,260325,0.888175566428174,293100.834834835,2016,2016,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1034,"G4-12","F","S","Närsen 1","Närsen_1213",2012,2013,NA,NA,0,NA,list(),"Dalarna","Vansbro","vansbro","G4-12",0.338,1.13,0.23,0.00044,10.35,73.7023809523809,2.5,1.9,0.302246,3,0.00012875,0.28479,0.302246,4,4,0,38,14,4,1,5,1,0,230724,0.870197182655757,265139.906906907,2012,2013,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,"G4-12","F","S","Närsen 1","Närsen_1314",2013,2014,"illegal",NA,0,NA,list(),"Dalarna","Vansbro","vansbro","G4-12",0.321,1.19,0.2,0,11.6,82.296875,2.6,2.2,0.302246,3,0.00060151,0.28479,0.302246,4,4,0,38,14,0,0,5,1,0,235305,0.865560317352448,271852.804804805,2012,2013,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
